"Name","Guid","SharedSoulGuid","Position"
"nebakovObrana_beforeBattleMeleeGroup_6","f125f98e-1189-4510-b4b8-3f7d2044f3f4","00000000-0000-0000-0000-000000000000","0,0,0"
"pytlakPtacek_camp3_wolf_2","2459b841-f766-4f82-92e7-53e596bb0201","cba99983-c609-46e2-918f-f2a706c31c34","0,0,0"
"ttkc_jezek","48c8d57d-f5d4-97dd-ebd8-3df827eea8a1","4401c793-6a8b-0338-2dea-d03e28a800b6","2246.9075,1995.2314,102.94019"
"tzel_horse_2","e441dd1a-017f-413c-8fb4-e2ec54f4ebc5","61ef96c9-b114-45b1-bfbb-43fba2733752","1749.4961,1970.7123,41.703682"
"vezniNaTroskach_tapo_soldier_63","f11c3694-ef60-4467-8432-dd84b6186e03","b8f2bb9e-82b0-444d-bcb8-598778296a02","0,0,0"
"utokNaNebakov_valley_soloDyingSoldier_3","f0b08c5e-d3b7-433e-b1ef-46b0c94ea4e8","b0c5e3c2-b948-4031-bd66-3ea378b1ae4a","0,0,0"
"zaby_sheep3","49b8bdfd-05ec-371d-5d3c-388ce9fe418e","49b490ff-f500-5ed6-dedf-1864944f2296","1892.421,2477.593,98.502159"
"animal_cattle_cow","f07ed63f-a474-4f53-84b8-b3fe3bc2ca51","979a19e2-6bfe-4878-b9d1-84a20bbfd83c","129.28081,3824.925,86.09182"
"utokNaNebakov_feast_servant_1","19e56216-23e0-40c1-ae24-da0a560ec5c5","07a411f4-d06c-42cd-8c68-fb2beea7e274","0,0,0"
"vezniNaTroskach_tapo_soldier_43","3a33fd28-0786-4274-87be-0fbda5022706","08b0a27a-197d-45cd-b18c-733d4cd244e0","0,0,0"
"nebakovObrana_beforeBattleRangedGroup_4","a821d9bd-23c1-4f09-8723-cb1abc5bc539","c12fa624-2b9e-4e61-a416-9c1d685c29de","0,0,0"
"tneb_man_9","4fe4d728-88db-76fd-5b6e-b2bb13f2cb99","47bb9ac7-124b-e5e2-c8e8-58da176d9494","0,0,0"
"utokNaNebakov_guard_5","f0190dc2-ca5f-40cd-9820-ae7a363f208e","1e581b35-2469-4eb1-a45f-d8e15af41e7c","0,0,0"
"tsla_man_2","4c5a4ed7-c28f-293b-4e2c-9cbf3332afb4","4166b913-6b12-1965-cbb6-509a49250ba6","2540.303,1526.114,86.160278"
"utokNaNebakov_valley_trackviewGroup1_enemy_2_rec","12370eec-9d88-48ee-8fe2-283691f2197f","ebaaae36-5008-4c97-9362-17a73bcb0363","0,0,0"
"animal_red_deer_doe","2c74776c-bffa-41a6-a97b-b8653ce11efc","03501abb-222b-4b7a-a0ba-6e7fd33a4fb8","123.4688,3829.6741,86.051537"
"nebakovObrana_attackerGroupC_7a","efabe1a5-c375-42de-be3c-de9970e69727","4c9a8385-80ed-4bec-89af-f46d543d16db","0,0,0"
"utokNaNebakov_valley_deadAnimchar_92","7befc429-a024-4783-b9ae-0ba672069f59","759fa4a6-1e58-43b8-8b43-c6e052ba8c89","0,0,0"
"ttro_man_43","34836037-1bae-45eb-bad5-8d1ef7bc0aca","41c88b11-2e30-416a-882d-f70cfafb408d","0,0,0"
"nebakovObrana_attackerGroupB_27","ef75d5f5-18dd-43ba-90ff-6f24ea969433","d25ef7d9-b2dd-4cf7-8082-796607df31c6","0,0,0"
"tpod_kumanskaDruzina_man_1","ee9c4aa7-2141-45c3-8848-a0696f6415af","6591d3cf-f1d2-429a-b544-b66b1184baa6","1570.1394,1219.684,31.758736"
"tzel_man_9","ee72c366-ec2c-4060-8fef-70bf13f62cd2","affe701e-86b4-4e38-a0d6-d331f155a316","1834.989,1932.9871,45.214161"
"ttro_closedCastle_trosky_15","0c85004b-87f9-4d51-a6cc-92136a0188f7","c129ed80-332b-4d44-b8d0-e9292dca5655","2542.917,2618.6201,182.06081"
"vezniNaTroskach_tapo_soldier_25","ee0c6a8d-c924-4c4d-8e4a-8cbdf5dfd3b3","67135e61-61bc-4567-8ff4-e2651d9e9a60","0,0,0"
"nebakovObrana_attackerGroupC_1a","7ef3618f-b795-4fd6-b552-81a44a2e81be","b12ae895-d31b-4aeb-8b14-0ed05a31000b","0,0,0"
"utokNaNebakov_valley_group9_enemy_1","e25dd3a2-b962-452d-ba8f-1a6fed14a9a6","8a5c9cf9-3de5-473e-b3f4-0536a85b4f82","0,0,0"
"ttro_man_65","edfda9fc-9f1c-4116-bb11-91e9500eb5b6","06e201a3-7bdc-4779-9c97-5887cbbf7235","0,0,0"
"tbuk_man_5","a6aa8f22-865e-4643-9ed0-0e0a87003c6e","82d455d8-5a4c-4210-8cc4-b11c363bbd27","1830.3258,2974.4114,56.150253"
"utokNaNebakov_valley_shooter_27","edebc9b3-2b52-454e-9732-ada78570795a","56f48700-43dc-494e-bedc-32c1a40cefab","0,0,0"
"utokNaNebakov_valley_group3_enemy_1","d8e15f3d-f2c9-4350-9244-997500134253","795ff15d-7c7f-4841-a410-8beeba2b34b9","0,0,0"
"tpod_kumanskaDruzina_man_2","eda3084b-02cb-40f4-b9ba-4b7b6e26b4b6","b69606ea-b7c0-4cf4-88b9-931f64b9ba6c","1563.7239,1218.6991,32.020168"
"ttac_henik","4baab445-3550-9a53-de0b-8dfb4f458792","4e66cb26-1531-3f85-7f1c-6b9126491b8c","2037.2767,2502.488,114.98587"
"ttro_closedCastle_trosky_14","23beea24-6011-4c16-9a93-862960391df6","77ab5276-895a-4f6a-bcef-e12bab2be905","2542.917,2618.6201,182.06081"
"taboryLapku_karlik","425b4a8a-4a00-44b4-9e9a-2a0678964e47","5dbc3051-feaf-404d-b880-5c28552d8887","0,0,0"
"vezniNaTroskach_tapo_soldier_24","ed9b3d84-6b86-4061-af9f-31f7a18eda0b","af275562-d8b8-41ab-9708-a0d1223068f9","0,0,0"
"utokNaNebakov_feast_group2_animchar_3","ed58fb07-a69b-43a7-8e74-141d95d8ed20","563353c1-eda4-495c-8c08-9ebb18a17c22","0,0,0"
"prepadeni_bailiffsGroupSoldier_1","ad20ef98-ad62-45a4-9e1b-21e3c9521b31","bd297d9f-32c4-4465-ae63-e5b6cbd1d42f","0,0,0"
"tneb_man_1","4f33de2f-0a3c-87c0-845a-5acd41644ab9","4c84a9d3-4598-45ce-61a9-055f7e7ba681","1938.968,1176.3988,51.900848"
"tneb_erikHorse","ed5215e3-b87a-4473-a1e8-eda382317212","7b6b77da-649d-4a2d-826a-9e227883fab5","0,0,0"
"vezniNaTroskach_apolenaHorse2","cf73006a-b530-4b4f-aa9f-84cda2935702","f6e89ad0-46e3-42ca-9cb4-dfa0715cc36a","0,0,0"
"utokNaNebakov_valley_deadAnimchar_72","738b8b7a-d916-4430-9641-1c91c8fc46f3","85d24804-7bfd-4e94-abb4-0db3810da07a","0,0,0"
"bohutovaVlozka_eriksCompany_man_16","ec8213d6-7ae7-48ad-9502-536df30074cd","ec0cc56e-b746-4b42-a93b-5735962a0e8c","0,0,0"
"utokNaNebakov_valley_shooter_2","d3dcd1b2-b064-4651-aed8-f221fd7c5640","2cf0930c-0eb5-4aae-84bf-f7a438dfe465","0,0,0"
"vezniNaTroskach_tapo_soldier_50","ec2c6573-7df5-432e-85ce-8889362f9b2b","a1fa873f-1dba-49dc-af84-14dcc6deeea4","0,0,0"
"bohutovaVlozka_rowdy_1","84778707-a1b7-41a5-951e-43c07febbe31","51ea9c51-48b0-4f44-bedb-081f252b6ba4","0,0,0"
"ttro_horse_7","ea6dd53d-e613-40bf-8e7a-fb62821b624b","7c7619c4-a39e-4d5b-9027-7c50fcbd5288","0,0,0"
"nebakovObrana_beforeBattleMeleeGroup_22","755a4ce3-f7f9-4691-8252-6d51b68fd017","00000000-0000-0000-0000-000000000000","0,0,0"
"ttac_woman_3","4a32fb4a-0211-55ee-a5a7-ee298d58a1a9","48de9403-4fa6-32c3-7dd7-007ef5dc1489","1972.8269,2527.8396,117.21341"
"cow_static[animalcare/cowCare1_2c6d2fa8-aa21-44ee-8c7a-d6f0d949a499]","d809dac7-1297-419c-adca-29be49f3b97a","979a19e2-6bfe-4878-b9d1-84a20bbfd83c","1985.803,2587.394,123.6177"
"nebakovObrana_attackerGroupB_2","e9839c90-a244-4ef0-9c83-73624836ad15","1044a0c7-0303-4c7e-a026-2086fb44a397","0,0,0"
"bohutovaVlozka_eriksCompany_man_4","34ecdf76-4526-4d55-a36b-bef047029a95","38b66a27-ada1-4af9-954c-d923770d4c39","0,0,0"
"vezniNaTroskach_tapo_soldier_77","e96bdc3e-9b3d-42b2-968b-99f710eb2d26","9d886ea3-33da-4a68-ab89-d18945c76e8f","0,0,0"
"tsem_dog_4","7874dff5-d60f-48d3-8629-d1311bff7f93","854e6722-f5a6-47f3-a4d6-03b9943dce62","1700.7841,1792.723,68.223938"
"zaby_sheep9","47eaf902-007b-707c-2c12-1369de24d4b1","4673815e-43d1-79b1-2bba-38268b0b76b8","1892.421,2477.593,98.502159"
"tzel_horse_3","e8bf22f4-e6f2-46d6-8a71-9705f8b2747c","830ce484-c6fe-4adb-b73e-7955dbc84d48","1752.0107,1975.8831,41.703342"
"pytlakPtacek_camp3_wolf_3","9d4d72f9-d31b-4f9c-a03b-a04d8f329440","3a4ae2e4-74d7-40b1-9def-56a595eb9637","0,0,0"
"lovVlku_firstPack_dog_3","ad20d5fc-31a3-4f32-98b2-c3dc7a9fbb36","d15b1105-d9d5-47cc-82f2-7ce7c00af599","0,0,0"
"vezniNaTroskach_tapo_soldier_18","e871d630-426e-4e5a-9ec0-e0296457ee13","7133720c-cfdb-43b4-86b4-c3006e08455a","0,0,0"
"ttkc_woman_6","41ad6a3f-603e-f42b-cb70-35c0b57ade91","4763a986-8361-a712-61d9-bf6dd706ddb6","2247.4885,1970.6469,100.53234"
"prepadeni_banditForDuel","76ecb456-84f8-4e10-a920-c2ebb0787323","82aebffd-724d-43d2-9a6b-0dadc0d27062","0,0,0"
"nebakovObrana_attackerGroupB_30","d6732dd8-9b9b-4cab-a514-a547a0fb35e3","15057ece-fb38-4a7d-b5a7-4f64513661ef","0,0,0"
"hledaniPsa_firstPack_wolf2","8515e61e-bbb5-4313-9f47-fbccd2d46b1a","61570cf5-b863-4233-a569-7dcd1aaa225c","0,0,0"
"ttro_man_54","7ce6c19b-a3ad-4a8d-b970-571390bdc1c0","3726236a-7cfd-4550-b6a5-4abea51276ad","0,0,0"
"vezniNaTroskach_tapo_soldier_64","b1aac7e1-c57e-4160-91dc-1f362c8ca6fa","cbc1feb6-1c31-4373-84f4-25e8019dff55","0,0,0"
"ttro_woman_8","7a84b67a-61a3-4dd2-8a05-d0725f2afcfd","59100ca6-b52c-4b70-928b-cd234e48451e","0,0,0"
"tzel_horse_5","e865a392-d41e-448b-abda-a5bf54aa3b4c","4f6215e4-9390-4d60-9465-57674f1805bf","1654.5706,2134.4922,34.120972"
"prepadeni_bailiffsGroupSoldier_3","e72318a8-9935-4757-9e8f-16c090c56421","59206f48-0500-4d6f-9f59-5b08da55a625","0,0,0"
"ttro_man_77","0e694467-9f36-464e-841a-af5f243d706d","38859dc5-62a0-4c74-92e4-dd8e30ef7cd2","0,0,0"
"tsla_nomadHorse_1","e67abcfe-83f8-4b81-98ab-231ecfd23f61","08f0e26f-ebaa-40fb-84eb-b442341bf8cb","0,0,0"
"nebakovObrana_attackerGroupB_13","69d08506-b2da-4834-bc87-f502a9a110f0","2cd2b3d3-f38a-4de1-97ea-fe58c896b2e7","0,0,0"
"utokNaNebakov_valley_shooter_16","85d8ba04-75df-4584-bb13-dee9f369b042","16518f92-b447-4260-9275-69cfe0333563","0,0,0"
"tkop_vrahBandit_1","e59b4b8e-0f02-4971-b89c-9066ac249d68","7324b714-b57f-4c2b-a3d6-4d43894a3c37","2699.1479,2762.3345,128.00008"
"tneb_horse_2","7348b7ed-9867-4af8-a56e-9cda44c4a3dd","a5bc4a54-e900-4127-af1e-70b2f83ec5b6","1961.459,1170.782,53.077061"
"utokNaNebakov_valley_deadAnimchar_85","24fa200b-1560-43d4-a445-b4c6efec3449","1faa132f-42f0-4446-9a85-ab56ae1ce39a","0,0,0"
"ttkc_inkeeper","422f65ff-6e09-de8d-3205-550338b858b2","49c11722-a739-3e79-4c88-99ceb4b74eb3","2335.3586,2080.8567,110.5"
"utokNaNebakov_valley_trackviewGroup2_enemy_1_rec","a0dd6c57-53c6-431e-8650-61ee869d920a","494b5f06-5c64-457d-b6bc-6cfd360cc34c","0,0,0"
"utokNaNebakov_valley_archerBehindCarts_2","e5619eae-3d2b-4cdb-8641-1d10f4ed55a2","33e427b1-7c3c-48fa-9706-ceee66d47f7f","0,0,0"
"cow_static[animalcare/cowCare1_98f8048c-8f9e-42e3-9004-0d68897b8377]","b659b621-4e36-45bf-83f2-5dc9a1425296","979a19e2-6bfe-4878-b9d1-84a20bbfd83c","1123.4139,1393.342,10.75097"
"tvez_kobera","48fa5762-407a-b701-b9d6-64d6be317bb5","46e7573f-32aa-a56a-3481-ba8d7e0b1db1","1033.7738,1869.6532,30.139734"
"utokNaNebakov_valley_groundDaggerKill_1","d85b3c79-8c3f-4070-a998-d717057b701c","b9fd7c1a-cb83-4ab2-b063-18ae28e570b6","0,0,0"
"prepadeni_horseTomas","4fbb3b69-5caf-2472-7dad-858a2136818c","496d22c5-ab39-ffec-c71e-c0734e2a539c","0,0,0"
"tsem_dog_1","e4e8951b-0c43-474f-9f4f-5f0723dc93ee","5086dd70-2a5a-45fa-ae77-d1b641159ab1","1615.3929,1555.411,78.243584"
"bohutovaVlozka_eriksCompany_man_1","75de685e-bf87-4c7b-a05d-b0749e9e434d","f0d5bcee-d054-4e25-a38a-45e9997b9a7f","0,0,0"
"pytlakPtacek_poacher_2","4715269b-c50e-5450-c4b9-a03669a48cae","4e3d6f1c-1b88-e234-02b8-f1fa4bce5585","0,0,0"
"vezniNaTroskach_tapo_soldier_20","da3a78e3-250b-419a-83e3-17b49aeab52a","b57f6d16-1093-4803-b372-797c529325e5","0,0,0"
"ttro_closedCastle_trosky_10","e452f278-0bbd-4667-9cb8-4f23627a480d","022fe176-a6d7-4b39-93c8-ca8aebdf038f","2542.917,2618.6201,182.06081"
"lovVlku_forthPack_dog_2","98801b3b-e61f-45e2-a7a6-85866916e6a0","c8f31a72-dc49-4e73-bcdc-afed0ca4249b","0,0,0"
"cow_static[animalcare/cowCare5_f2fb4aa1-fa41-433b-9b2c-3ffd48b9f1f0]","e40a109a-ffc9-4256-87af-0368759dad8a","979a19e2-6bfe-4878-b9d1-84a20bbfd83c","2551.041,1518.6801,85.905296"
"utokNaNebakov_valley_deadAnimchar_8","e3c6acfa-8ba0-4c37-8f26-705ace486d4c","216493c9-af61-4306-9108-759b7587ed2e","0,0,0"
"ttro_pista","4d106f60-c18f-71c2-0aa5-53d2dda32699","46c0e15f-70b6-4898-55ef-d8984d5715a9","0,0,0"
"nebakovObrana_attacker_tobi","bef74850-64bc-4813-a91d-ba701dda4def","ce1e158b-5428-4cd2-a391-46149c1df9c8","0,0,0"
"utokNaNebakov_valley_shooter_8","69bcd02c-db12-49a0-9a8a-39dc2a9ce4f3","dc75eb95-23f8-42cf-a3ae-fb3cd39af7fa","0,0,0"
"vezniNaTroskach_apolenaHorse4","e39d4e7b-903b-4ffb-9759-78b384c32fad","b223fdf3-01f7-4db3-9407-cc4d9ae2584e","0,0,0"
"utokNaNebakov_valley_deadAnimchar_74","8499115f-65ca-460e-9f9d-d16f5aae745c","7f574880-15cc-4233-afc7-74e4660ab235","0,0,0"
"nebakovObrana_attackerGroupD_6","c8a4923c-1ef5-4d49-ac24-90a61ce84e3e","791ea023-6513-4740-bc06-30d4819a1dee","0,0,0"
"tvez_woman_2","4d6992aa-bfdc-50a7-9f73-044ea5de978f","488e80ea-f98d-d0e1-8dc7-4359d4701b8d","1083.7271,1914.908,29.938129"
"utokNaNebakov_valley_deadAnimchar_33","e37983fe-e59e-4072-87dd-ef6128f2949e","c571005d-ddcc-4de1-94cc-2c3fa3b449dc","0,0,0"
"vezniNaTroskach_tapo_soldier_11","a1641e67-890a-4907-8c22-c909ca62402d","773c5759-9176-421b-b354-03c807a3b98d","0,0,0"
"prepadeni_banditWithTorch_1","e3669d8a-b05e-442d-9dcc-501d89010fef","75ec27f8-509b-4285-a295-350130519927","0,0,0"
"utokNaNebakov_valley_deadHorse_1","ba9806bb-b21c-47ec-85fd-bb19c872ca99","76a65c2d-1d1d-4a06-a804-9adc369ebfb1","0,0,0"
"ttac_dog_2","cd5a84c3-777e-4ac4-99a8-154ef1b7d54a","182a8126-66cd-4a39-bb14-18097a9049d6","2036.932,2496.4409,114.908"
"tapo_kasparBandit_4","e2487881-4cfe-4e53-a6f5-0c0912cd6534","cb6d7242-d1c5-439f-8a59-8eef6644f8a7","2787.8972,2580.8787,129.48117"
"vezniNaTroskach_tapo_soldier_30","5f7746a8-5a11-4c05-9c76-03d7a777461e","8a08b673-16fc-470f-94f5-7b9d1fcb79a5","0,0,0"
"utokNaNebakov_valley_trackviewGroup1_friend_1_rec","e1f5ebed-e102-492f-b814-25a9947193fe","99a78c59-cca2-45ad-8a81-8d55ede35a35","0,0,0"
"ttro_man_66","94162ccf-771c-40aa-a267-f65cd0372736","6a506c85-4101-4e91-8442-77fc3f5a08a0","0,0,0"
"tsem_sedivka","4e5abeff-f19e-0eab-0921-a24611c4ad8f","4e5abeff-f19e-0eab-0921-a24611c4ad8f","1591.448,1527.446,76.467117"
"utokNaNebakov_valley_group9_enemy_2","e1cd5c39-7275-43df-99f9-56f0b06f90a7","283d6354-79d4-43d8-933f-e301a3b5d998","0,0,0"
"vezniNaTroskach_tapo_soldier_6","b83a761d-3677-43b2-8ba2-be7d0782c8c6","a82768ef-f411-44e1-b68b-f382f675fca8","0,0,0"
"ttro_closedCastle_trosky_5","d889a6ba-c283-453f-99c8-caeed08ec24a","19605c16-62b3-4667-a4f6-0e5f3eee1704","2542.917,2618.6201,182.06081"
"kocovnickaCest_bohus_cutsceneDouble","e1abe532-857f-43dd-ad78-73c03eedefda","6100c879-7ca1-4ab6-863d-17c80fd0ce50","0,0,0"
"tpod_man_2","453b1ad4-d8d2-0545-0cb7-a11fb831549c","428fd2f8-3375-8c44-76fd-500267be039c","1210.8314,1543.5206,60.486225"
"utokNaNebakov_valley_soloDyingSoldier_1","e17a6e4a-c0d7-4214-841c-df78a15e87aa","bdbe36d3-4020-455c-b136-9e2e58bd8b07","0,0,0"
"zaby_sheep1","48ec41db-f267-99ba-6e92-c3ff3e977db0","465f708f-1197-9848-1501-a3322ad820ac","1892.421,2477.593,98.502159"
"animal_hare","5c18f016-d09e-4a7d-8e3a-a3ab31eb5868","b19979de-14fe-4fbb-ac06-893366032cf3","128.2688,3835.3149,86.101311"
"ttro_man_75","b8d5b0d0-5335-40ef-ba7f-e26a2b6ac7df","df5a655f-10a9-4cd3-8096-5c058d8a114c","0,0,0"
"nebakovObrana_attackerGroupB_11","77a26fc8-46b5-470d-9355-29849b5464d9","842e2b99-2ecc-4657-9312-5ab9deb35447","0,0,0"
"utokNaNebakov_valley_shooter_14","ae9fb22a-b1be-4eff-8d82-1ff296c606e7","5277e536-8258-4df4-88c8-bc9f39021e19","0,0,0"
"nebakovObrana_attackerGroupE_1","e11b8420-899e-4b78-8096-6a1a42eb70b6","b4c32e73-94a3-4d18-8916-2cc9c04b3650","0,0,0"
"utokNaNebakov_valley_deadAnimchar_61","e11ae6ed-945b-49bc-853f-321ea0560c98","76e74a5f-20a6-4b17-8db4-10653fab89e4","0,0,0"
"zbranePanaSemina_wagonHorse","e0eac86c-9cee-4182-b33d-4f6cf3b1e585","00000000-0000-0000-0000-000000000000","0,0,0"
"haste_horseMidGame","041fa078-b300-4b0a-997a-c4eea04fe589","890bf70b-8f33-49d2-bed1-fe8948cf8b40","0,0,0"
"tsem_man_22","40d364a5-6c00-2de8-61dc-0b008a5b579c","46356c7b-ab60-1377-e8e4-514c8a8dcfbb","1495.684,1590.3361,71.816788"
"vezniNaTroskach_ttro_pannaSoldier_5","be760422-238f-434a-90c1-704ed56cb397","320874ce-a6ad-4806-b6ae-4388394fa9b5","0,0,0"
"zbranePanaSemina_moravak_1","e0cea5a8-ee2a-41d0-959c-2a0cda00ee6b","23be9439-52df-4ee2-9fba-b173012c1374","1635.3438,1560.0771,81.450905"
"ttro_man_62","e0a1d18d-1e09-4f55-8e6f-de592006421b","1f4a542a-40e9-4951-be86-522e0f101232","0,0,0"
"utokNaNebakov_valley_deadAnimchar_88","8d2340c8-5d6f-4fd8-ada8-67cc02e24c5f","3721d3e0-ea8e-463e-a2eb-96f7845f948d","0,0,0"
"nebakovObrana_attackerGroupE_5","e0a15f01-8a3c-478a-86b3-d146952ebba6","765514a4-7f04-4bcb-948e-c79a93e6a446","0,0,0"
"vezniNaTroskach_tapo_soldier_48","a91a0977-098b-47fc-954f-a89d25175862","8d0ab1e0-f01f-43a6-a00c-f71d0b761ffd","0,0,0"
"tsem_hanus","e06e3886-893d-4f76-bb93-44fb0f0336d7","e06e3886-893d-4f76-bb93-44fb0f0336d7","0,0,0"
"tneb_man_2","4c2c8b5e-6cf4-8fab-ff3d-0052771166ab","4b654d63-e55f-4679-044b-7212d2860d9e","1972.9064,1194.6344,52.818008"
"ttkc_woman_12","e00c2c84-b40c-4ebd-b75e-69b18a9d00c9","04c20c72-b791-455d-a389-d617f2e6326f","2419.0381,2025.0177,110.58589"
"tzda_dog_4","dfff6d33-1a13-4a77-a425-d63222f1fbbc","7d196af5-dfe7-49fd-b15c-d944b014fcf4","2061.0845,1789.8574,76.975304"
"tpod_kumanskaDruzina_man_4","dfdd27ca-eb96-4f9d-8fe3-ebbb0298db18","cc3cfdcf-55a6-441a-bb32-d077bbfbd013","1565.958,1210.8553,32.563484"
"vezniNaTroskach_tapo_soldier_9","dee8d01f-c49a-40b6-838c-2630d3a3dfeb","ddb7fa9b-2438-436c-a63b-9cb2b461f1a6","0,0,0"
"cow_static[animalcare/cowCare2_62d45d36-d04d-45ed-a0c1-7afebaeccc5e]","ded58572-9a85-4bdb-b04a-38f22ccc36c6","979a19e2-6bfe-4878-b9d1-84a20bbfd83c","1817.548,2004.988,46.154701"
"tvez_kopidlo","4e8f4bfb-7920-2eac-7124-eae378d543ac","4275904b-a808-a913-db53-b6c8049fd98a","1031.421,1870.1368,29.970068"
"vezniNaTroskach_tapo_soldier_76","dea5d8e7-a116-4fec-8ceb-729f20d71ed3","9348f58a-817e-4964-a536-573dc99efd88","0,0,0"
"tsem_dog_5","85fbc026-7102-4ec1-a81c-104bbc75daa6","7d922049-a9be-4344-b383-fb79503ab45d","1469.424,1563.833,66.383987"
"zaby_sheep8","4e6791b6-4983-e677-0834-614b986044b4","4a2ffe16-0450-8349-59a2-5dc678e71098","1892.421,2477.593,98.502159"
"utokNaNebakov_valley_trackviewGroup2_friend_2_rec","dd29423d-5ddf-430b-8794-591b98068a56","6d2180f5-49c1-4569-80ff-c236b6a2d81c","0,0,0"
"nebakovObrana_attackerGroupB_8","dcc3f02f-1269-4ae1-8b7f-0b7825042c0a","002b2536-d9d2-47f9-af50-5bbfd6489d8f","0,0,0"
"nebakovObrana_beforeBattleMeleeGroup_23","2c698b51-c8f3-48f9-92c6-0d12428228ee","00000000-0000-0000-0000-000000000000","0,0,0"
"korenarkaZachrana_oldrichDog","dc4bf523-748d-4f96-bfab-6cbb019c776d","a99f4e45-fa17-4e88-83e9-461e88c6ff7a","0,0,0"
"ttac_woman_2","495e671e-9154-bddd-9f98-e8f233e7319b","48627659-4dad-a150-02f4-2314fd6c019e","1979.0559,2504.1082,114.34531"
"tvez_man_13","42c58173-96df-6627-0935-514f42a352a0","4c496b8a-06cf-4d07-e29a-332a85f0bd95","916.8172,1997.812,14.18448"
"vezniNaTroskach_tapo_soldier_59","dc44c268-fe8e-4134-9935-850557236ebe","e02f7d1b-9f4a-43e1-89fd-72abc55e1b7e","0,0,0"
"tvez_vorech","44a28861-719d-9fed-e3dd-b20c479e8781","44a28861-719d-9fed-e3dd-b20c479e8781","0,0,0"
"kocovnickaCest_marika_cutsceneDouble","91c24814-0e05-4883-9113-8b12531414df","3144e896-4a8d-419b-be65-a5f307b6241a","0,0,0"
"prepadeni_bandit_7","dc0d14e6-33f0-4785-bb3b-ff3df1c0a401","69c60d28-52d5-44a1-b77c-2af68066ae1f","0,0,0"
"nebakovObrana_beforeBattleMeleeGroup_11","c6f3293f-beb0-4a9f-9f4c-3e983a4737b8","00000000-0000-0000-0000-000000000000","0,0,0"
"utokNaNebakov_feast_group1_animchar_2_rec","dbbcfb1a-0d22-4e63-b698-32ad9780a4af","57333ec0-0608-4b0a-8304-82008c9e3e89","0,0,0"
"nebakovObrana_beforeBattleMeleeGroup_15","8b743b9a-1f41-4ab0-aafd-fba2a1943318","00000000-0000-0000-0000-000000000000","0,0,0"
"tvez_zizkaGuardPOI_2","dbaa7eba-764e-4cce-be7e-24ea68e7dad7","966c5799-c0b3-40d5-8ecf-662feb15d760","760.13354,1803.3063,34.293793"
"mucirna_vypaleniSemina_man_5","daf3e9a0-bd0d-4fbf-bbf0-066e7fdf64e6","961705ef-49f5-4cb7-9eee-1f4049d17e59","0,0,0"
"vezniNaTroskach_tapo_soldier_58","d9c98282-b18b-4786-ac65-d89d2984d05b","7867776a-f489-4b21-b57b-a6f8c8d33354","0,0,0"
"tvez_man_12","498691d2-806a-e526-e3fb-2ede296e6881","4ef67bf0-e21e-22a3-ec1a-9fcf76836b90","1040.4308,1922.2811,10.61284"
"vezniNaTroskach_apolenaHorse6","3ac402e1-0e9e-4922-b1de-923d3174a74f","bf22d4d6-e3a8-4357-9d7f-45c37b501f6e","0,0,0"
"utokNaNebakov_valley_deadAnimchar_76","879f4ff4-7b54-44f9-aba4-1b9f0abc4450","894cd207-d3ca-4e38-864e-d61d24d723a9","0,0,0"
"bohutovaVlozka_eriksCompany_man_12","daa024fc-4474-4815-8c35-6e9d2d36d8bf","27ff3615-113e-4446-91f6-e68e74c84a4a","0,0,0"
"utokNaNebakov_valley_deadAnimchar_48","da3b9a9d-0ad8-4b73-a5a3-1e8bf8a209e9","4404ccd0-08fe-46df-a11e-41f17bb2a5bb","0,0,0"
"ttro_kovar","4b152b32-aa82-46b5-220a-18d09ce0e1b5","4ab1ee52-bf43-cf0c-7ff2-d692392c9088","0,0,0"
"tneb_zizka","4a705738-fd86-23bd-5eb9-ee16d727038a","4a705738-fd86-23bd-5eb9-ee16d727038a","0,0,0"
"tzda_man_6","da0893e4-b568-4671-84bd-78ba442a8013","94babc16-7944-4729-b13b-cdfb5e51da93","2177.8542,1584.1031,27.282682"
"tneb_horse_9","a6617a58-0be9-499a-871a-1b255e25f32d","af2dd01a-6631-4ddf-b228-48f830fa0faa","1948.4609,1156.4932,53.25539"
"nebakovObrana_attackerGroupA_5","d9e6e517-ae5e-4554-80c0-6bb21216a55b","2601e6c2-c4b8-4544-90a9-08fe23511aae","0,0,0"
"tkop_barnabas","bd77ff66-bc70-48ce-a95a-c8d1a71e7b7d","50982937-7b7c-4ebe-86a2-5cd36dfe3128","2287.342,2963.4419,118.2516"
"utokNaNebakov_feast_group2_animchar_2","6edf0d3c-a0e0-4838-b377-1480e54757f4","5ac0992c-dbb4-47cb-a640-86e60c579d2e","0,0,0"
"vezniNaTroskach_ttro_pannaSoldier_4","d98e3f7f-600d-40d0-86a6-d4584ef9243c","7b6aac80-dadf-414d-8073-c4819f2e5aaa","0,0,0"
"prepadeni_bandit_8","b4ccb417-773a-4b2a-aa8d-6f58b2f96a76","f7b172cf-dfcd-48de-a485-d0c57bb301c6","0,0,0"
"tvez_horse_3","d96920d2-7369-4c24-876f-50ea51514664","ae053778-2bb3-4b2e-b3dd-fdb39b0fe2de","1069.6437,1889.2919,30.085403"
